14093.ttl	trauernachtcantatesjohannsebastianbach $date:2018-03-22T17:09	Trauernacht - Cantates de Johann Sebastian Bach
14064.ttl	risingstarsaaronpilsan $date:2018-03-22T17:09	Rising Stars : Aaron Pilsan
14321.ttl	stephenkovacevich $date:2018-03-22T17:09	Stephen Kovacevich
16537.ttl	marthaargerich $date:2016-09-12T20:30	Martha Argerich
13621.ttl	orchestrem'etaitconte $date:2014-03-08T11:00	Si l'orchestre m'était conté
13184.ttl	orchestrechambreparisaccentuslaurenceequilbey $date:2014-05-06T20:00	Orchestre de Chambre de Paris / Accentus / Laurence Equilbey
15186.ttl	alexandredesplat $date:2018-03-22T17:09	Alexandre Desplat
14180.ttl	orchestreparisjosepponsjavierperianes $date:2014-10-08T20:00	Orchestre de Paris - Josep Pons - Javier Perianes
14057.ttl	ensembleintercontemporaintitoceccherini $date:2015-01-16T20:30	Ensemble intercontemporain - Tito Ceccherini
14167.ttl	wienersymphonikerphilippejordankhatiabuniatishvilirainerkublbock $date:2014-11-28T20:00	Wiener Symphoniker - Philippe Jordan - Khatia Buniatishvili - Rainer Küblböck
13611.ttl	bernardafink $date:2014-01-31T20:00	Bernarda Fink
13440.ttl	gilbertogil $date:2014-05-25T16:00	Gilberto Gil 
13304.ttl	londonsymphonyorchestraandchorusvalerygergievolgaborodinaildarabdrazakov $date:2013-11-17T16:00	London Symphony Orchestra and Chorus - Valery Gergiev - Olga Borodina - Ildar Abdrazakov
15150.ttl	concertnoel $date:2015-12-22T20:30	Concert de Noël
14215.ttl	berlinerphilharmonikersirsimonrattle $date:2018-03-22T17:09	Berliner Philharmoniker - Sir Simon Rattle
13475.ttl	orchestreparisjulienmasmondet $date:2014-03-30T11:00	Orchestre de Paris - Julien Masmondet
13509.ttl	celinefrisch $date:2014-03-12T19:00	Céline Frisch
13139.ttl	recital1alexandretharaud $date:2013-11-17T11:00	Récital 1 Alexandre Tharaud
15122.ttl	orchestreoperanationalparis $date:2015-09-16T20:30	Orchestre de l’Opéra national de Paris
14325.ttl	orchestrecolonne $date:2014-11-30T10:45	Orchestre Colonne
15137.ttl	berlinerphilharmoniker $date:2015-11-06T20:30	Berliner Philharmoniker
13133.ttl	francoisfredericguy $date:2013-11-06T20:00	François-Frédéric Guy
15162.ttl	tabularasa $date:2015-09-20T16:30	Tabula Rasa
16872.ttl	beethoven $date:2016-10-15T20:30	Beethoven
13319.ttl	orchestrepariskristjanjärviyamanducostaalessandrokramer $date:2013-12-04T20:00	Orchestre de Paris - Kristjan Järvi - Yamandu Costa - Alessandro Kramer
14066.ttl	risingstarsmichaelpetrovashleyfripp $date:2015-01-24T20:30	Rising Stars : Michael Petrov - Ashley Fripp
14473.ttl	tisanedansante $date:2015-01-24T22:30	Tisane dansante
14530.ttl	andreasstaier $date:2015-04-05T14:00	Andreas Staier
16534.ttl	staatskapelleberlindanielbarenboim $date:2016-09-03T20:30	Staatskapelle Berlin / Daniel Barenboim
15219.ttl	gruppen $date:2016-01-30T20:30	Gruppen
13524.ttl	violainecochard $date:2014-03-18T19:00	Violaine Cochard
13506.ttl	quatuormodigliani $date:2018-03-22T17:09	Quatuor Modigliani
13367.ttl	orchestretheatremariinskyvalerygergiev $date:2018-03-22T17:09	Orchestre du Théâtre Mariinsky - Valery Gergiev
13520.ttl	jeanluc $date:2014-03-11T19:00	Jean-Luc Ho
13505.ttl	quatuorjerusalem $date:2014-01-26T17:30	Quatuor Jerusalem
14026.ttl	chambrephilharmoniqueemmanuelkrivinestevenisserlis $date:2014-12-16T20:00	La Chambre Philharmonique - Emmanuel Krivine - Steven Isserlis
15129.ttl	chagallcouleursons $date:2015-10-18T15:00	Chagall, la couleur des sons
14247.ttl	dissonancesdavidgrimal $date:2015-02-09T20:30	Les Dissonances - David Grimal
13539.ttl	sonyayonchevaorfeo55nathaliestutzmann $date:2014-01-28T20:00	Sonya Yoncheva - Orfeo 55 - Nathalie Stutzmann
15480.ttl	tokyo1966 $date:2016-01-31T15:00	Tokyo 1966
14460.ttl	moriarty $date:2015-01-25T19:00	Moriarty
13323.ttl	quatuorhagen $date:2013-12-07T20:00	Quatuor Hagen
15268.ttl	chamberorchestraofeurope $date:2016-03-22T20:30	Chamber Orchestra of Europe
13525.ttl	pierrehantai $date:2014-03-18T21:00	Pierre Hantaï
14411.ttl	chantcavalierbleu $date:2014-11-17T20:00	Le Chant du cavalier bleu 
16192.ttl	hommageclaudioabbado $date:2018-03-22T17:09	Hommage à Claudio Abbado
14264.ttl	newyorkphilharmonic $date:2015-04-26T16:30	New York Philharmonic
14244.ttl	couleurslatines $date:2015-06-14T16:30	Couleurs latines
15554.ttl	asbaguette $date:2016-01-23T11:00	L’As de la Baguette
14155.ttl	orchestreparislouislangree $date:2014-12-10T20:00	Orchestre de Paris - Louis Langrée
13361.ttl	brynterfelorchestrenationalbelgiquegarethjones $date:2014-02-08T20:00	Bryn Terfel - Orchestre National de Belgique - Gareth Jones
14663.ttl	voyagemonsieurmonteverdi $date:2018-03-22T17:09	Le voyage de Monsieur Monteverdi
15281.ttl	londonsymphonyorchestra $date:2016-04-12T20:30	London Symphony Orchestra
13301.ttl	mauriziopollini $date:2013-11-14T20:00	Maurizio Pollini 
13512.ttl	olivierbaumont $date:2014-03-13T21:00	Olivier Baumont
14561.ttl	henritexiermingusumgettheblessingtheshapeofjazztocome $date:2014-09-07T16:30	Henri Texier \"Mingus Ah Um\" / Get The Blessing \"The Shape Of Jazz To Come\"
15465.ttl	promethee $date:2015-11-07T16:30	Prométhée
15295.ttl	grandsoir $date:2018-03-22T17:09	Grand soir
17244.ttl	concertperformancetambourssabar $date:2016-11-15T19:30	Concert performance Tambours sabar
13461.ttl	orchestrenationalilefrancefranckvillard $date:2014-06-21T11:00	Orchestre National d'Île de France - Franck Villard
14280.ttl	orchestretheatremariinskyvalerygergiev $date:2018-03-22T17:09	Orchestre du Théâtre Mariinsky - Valery Gergiev
13487.ttl	tracesfelixmendelssohn $date:2013-11-16T11:00	Sur les traces de Felix Mendelssohn
14015.ttl	thisisnotdream $date:2014-09-24T20:00	(This is not) A Dream
15525.ttl	quatuorardittiquatuorjerusalem $date:2016-01-18T20:30	Quatuor Arditti / Quatuor Jérusalem
14040.ttl	colincurriegroupsynergyvocals $date:2014-11-08T20:00	Colin Currie Group - Synergy Vocals
13250.ttl	risingstarsjanosbalazs $date:2014-01-07T20:00	Rising Stars : János Balázs
13681.ttl	capoeira $date:2014-06-22T15:00	Capoeira
17529.ttl	magneticensemblesarahmurcianevermindthefuture $date:2016-09-01T20:00	Magnetic Ensemble / Sarah Murcia \"Never Mind The Future\"
15540.ttl	quatuorhagen $date:2016-01-24T16:30	Quatuor Hagen
13595.ttl	krystianzimerman $date:2018-03-22T17:09	Krystian Zimerman 
17621.ttl	regishubyquartetborealbee&beñatachiarynosfuturs?stephanoliva&francoisraulin $date:2016-09-04T17:00	Régis Huby Quartet / Boreal Bee & Beñat Achiary (Nos Futurs?) / Stephan Oliva & François Raulin
13533.ttl	bobvanasperenolivierbaumont $date:2014-03-21T21:00	Bob van Asperen - Olivier Baumont
13245.ttl	mitridateredipontowolfgangamadeusmozart $date:2018-03-22T17:09	Mitridate, re di Ponto de Wolfgang Amadeus Mozart 
13324.ttl	quatuorhagen $date:2013-12-08T16:00	Quatuor Hagen 
13522.ttl	kennethweiss $date:2014-03-16T16:30	Kenneth Weiss
14208.ttl	ensembleintercontemporainorchestreconservatoireparismatthiaspintscher $date:2015-02-03T20:30	Ensemble intercontemporain - Orchestre du Conservatoire de Paris - Matthias Pintscher
16605.ttl	mecaniquescelestes $date:2016-11-15T20:30	Mécaniques Célestes
14367.ttl	fredherschtriobaptistetrotignonsolo $date:2015-04-11T16:30	Fred Hersch Trio / Baptiste Trotignon Solo
14281.ttl	orchestrenationaliledefrancefabiengabelnemanjaradulovic $date:2015-04-07T20:30	Orchestre National d'Île-de-France - Fabien Gabel - Nemanja Radulovic
13135.ttl	ensembleintercontemporainmatthiaspintscher $date:2013-11-08T20:00	Ensemble intercontemporain - Matthias Pintscher
15170.ttl	londonsymphonyorchestra $date:2015-10-17T20:30	London Symphony Orchestra
13185.ttl	capellareialcatalunyaconcertnationsjordisavall $date:2014-05-14T20:00	La Capella Reial de Catalunya / Le Concert des Nations / Jordi Savall
14088.ttl	hommageelliottcarter $date:2018-03-22T17:09	Hommage à Elliott Carter
17729.ttl	preludeorchestreparis $date:2016-11-09T18:00	Prélude Orchestre de Paris
13567.ttl	orchestrenationalfrancejeanclaudecasadesusnicolecabell $date:2018-03-22T17:09	Orchestre National de France - Jean-Claude Casadesus - Nicole Cabell
16871.ttl	beethoven $date:2016-10-15T17:00	Beethoven 
13413.ttl	passionsaintmatthieuamsterdambaroqueorchestrakoopman $date:2014-04-15T20:00	Passion selon saint Matthieu - Amsterdam Baroque Orchestra - Ton Koopman
16545.ttl	grandsoir $date:2016-09-24T20:30	Grand soir
13252.ttl	denesvarjonpiano $date:2018-03-22T17:09	Dénes Várjon, piano
16877.ttl	beethoven $date:2016-10-19T20:30	Beethoven 
14506.ttl	pierrelegrandsoir $date:2018-03-22T17:09	À Pierre (Le grand soir)
13424.ttl	stephenkovacevich $date:2014-04-28T20:00	Stephen Kovacevich 
14343.ttl	kammerorchesterbaselmatthiasgoerne $date:2014-12-18T20:00	Kammerorchester Basel - Matthias Goerne
14124.ttl	jordisavall $date:2015-06-14T15:00	Jordi Savall
17524.ttl	nasdavidmurrayquartetfeatsaulwilliams $date:2018-03-22T17:09	Nas / David Murray Quartet feat. Saul Williams
16835.ttl	fantaisie $date:2016-10-15T17:00	Fantaisie
13610.ttl	nuit $date:2018-03-22T17:09	Dans la nuit
14186.ttl	orchestrephilharmoniqueradiofrancevasilypetrenkobaibaskride $date:2014-10-17T20:00	Orchestre Philharmonique de Radio France - Vasily Petrenko - Baïba Skride
15279.ttl	turangalila $date:2016-04-10T16:30	Turangalîlâ
14100.ttl	puisj’aidemandechristianjouerintroziggystardust $date:2015-03-04T20:30	Et puis j’ai demandé à Christian de jouer l’intro de Ziggy Stardust
15503.ttl	harmoniemusik $date:2016-04-17T11:00	Harmoniemusik
14107.ttl	messagesesquisseshommagepierreboulez $date:2015-03-22T15:00	Messages et Esquisses - Hommage à Pierre Boulez
13305.ttl	antoniomenesesmariajoaopires $date:2013-11-18T20:00	Antonio Meneses - Maria-João Pires
15289.ttl	kennygarrettquintet $date:2016-04-24T16:30	Kenny Garrett Quintet
13466.ttl	staatskapelleberlindanielbarenboim $date:2014-07-03T20:00	Staatskapelle Berlin - Daniel Barenboim
13451.ttl	murrayperahia $date:2014-06-04T20:00	Murray Perahia
15333.ttl	concertpaix $date:2016-01-08T20:30	Concert pour la Paix
13496.ttl	quatuorarditti $date:2014-01-24T19:00	Quatuor Arditti
14656.ttl	romeojuliette $date:2015-02-14T11:00	Roméo et Juliette
15326.ttl	vertiges $date:2016-05-17T20:30	Vertiges
14029.ttl	dissonancesdavidgrimal $date:2014-10-21T20:00	Les Dissonances - David Grimal
13680.ttl	batucadas $date:2014-06-21T15:00	Batucadas
15300.ttl	uncommunaccord $date:2016-05-31T20:30	D’un commun accord 
14104.ttl	ensemblemodernfrankollusabinedevieilhe $date:2015-03-31T20:30	Ensemble Modern - Frank Ollu - Sabine Devieilhe
15261.ttl	lucrezia $date:2016-03-12T18:00	Lucrezia
15498.ttl	johnwilliams $date:2016-03-20T11:00	John Williams
15549.ttl	ghaliabenali $date:2015-12-13T15:00	Ghalia Benali
14520.ttl	festivaljerusalem $date:2015-02-10T20:30	Festival de Jérusalem
15287.ttl	marthaargerichdanielbaremboim $date:2016-04-22T20:30	Martha Argerich - Daniel Baremboim
13356.ttl	orchestrephilharmoniqueradiofranceleonidaskavakos $date:2014-01-31T20:00	Orchestre Philharmonique de Radio France - Leonidas Kavakos
14371.ttl	duquenderemediosamaya $date:2015-05-22T20:30	Duquende / Remedios Amaya
15545.ttl	saisons $date:2016-01-09T11:00	Les Quatre Saisons 
14386.ttl	envoleeslegendaires $date:2015-02-07T16:00	Envolées légendaires
13478.ttl	orchestrecolonnelaurentpetitgirard $date:2014-01-19T10:45	Orchestre Colonne - Laurent Petitgirard
13137.ttl	scarlattiflamenco $date:2013-11-15T20:00	Scarlatti Flamenco
14020.ttl	monteverdichoirenglishbaroquesoloistssirjohneliotgardiner $date:2014-10-06T20:00	Monteverdi Choir - English Baroque Soloists - Sir John Eliot Gardiner
13482.ttl	daveholland&friends $date:2014-02-04T20:00	Dave Holland & friends
15483.ttl	orchestreparis $date:2016-02-03T20:30	Orchestre de Paris
14243.ttl	parragalliano $date:2018-03-22T17:09	De la Parra / Galliano
13396.ttl	royalconcertgebouworchestraamsterdammarissjansonstrulsmork $date:2018-03-22T17:09	Royal Concertgebouw Orchestra Amsterdam - Mariss Jansons - Truls Mørk 
15139.ttl	orchestreparis $date:2015-12-03T20:30	Orchestre de Paris
13181.ttl	ensembleintercontemporainmatthiaspintscherwuwei $date:2014-05-16T20:00	Ensemble intercontemporain - Matthias Pintscher - Wu Wei
15213.ttl	vivaldirecomposed $date:2016-01-10T18:30	Vivaldi Recomposed
13326.ttl	orchestreparismikkofranckalexandertoradze $date:2013-12-12T20:00	Orchestre de Paris - Mikko Franck - Alexander Toradze
15320.ttl	tempsreel $date:2016-06-10T20:30	Temps réel
14162.ttl	orchestreparisdavidzinmangautiercapucon $date:2014-11-20T20:00	Orchestre de Paris - David Zinman - Gautier Capuçon
15205.ttl	johneliotgardiner $date:2016-01-25T20:30	John Eliot Gardiner
14268.ttl	orchestreparispaavojärvikhatiabuniatishvili $date:2015-03-18T20:30	Orchestre de Paris / Paavo Järvi / Khatia Buniatishvili
14241.ttl	orchestrephilharmoniqueradiofrancemyungwhunchungdaniiltrifonov $date:2015-06-19T20:30	Orchestre Philharmonique de Radio France - Myung-Whun Chung - Daniil Trifonov
16876.ttl	beethoven $date:2018-03-22T17:09	Beethoven 
15286.ttl	gurrelieder $date:2016-04-19T20:30	Gurre-Lieder
14330.ttl	orchestrelaureatsconservatoireparisphilippeaiche $date:2014-10-18T20:00	Orchestre des Lauréats du Conservatoire de Paris - Philippe Aïche
13642.ttl	musiquenature $date:2013-12-06T11:00	Musique et nature
14096.ttl	orfeoedeuridicegluck $date:2015-04-08T20:30	Orfeo Ed Euridice - Gluck
13386.ttl	passionsaintjeanbachcollegiumjapanmasaakisuzuki $date:2014-03-19T20:00	Passion selon saint Jean - Bach Collegium Japan - Masaaki Suzuki
14203.ttl	orchestrephilharmoniqueradiofrancemyungwhunchungrenaudcapucon $date:2018-03-22T17:09	Orchestre Philharmonique de Radio France - Myung-Whun Chung - Renaud Capuçon
15518.ttl	quatuortana $date:2018-03-22T17:09	Quatuor Tana
13238.ttl	universparalleles $date:2014-06-18T20:00	Univers parallèles
15531.ttl	quatuorartemis $date:2016-01-21T20:30	Quatuor Artemis
14211.ttl	thedivinecomedy $date:2015-02-11T20:30	The Divine Comedy
13377.ttl	orchestreparisingometzmacherromaindescharmes $date:2014-03-06T20:00	Orchestre de Paris - Ingo Metzmacher - Romain Descharmes
13620.ttl	saischanter? $date:2014-06-26T20:00	Je ne sais pas chanter ?!
13391.ttl	orchestrenationaliledefranceenriquemazzolacedrictiberghien $date:2014-03-23T16:00	Orchestre National d'Île-de-France - Enrique Mazzola - Cédric Tiberghien 
14475.ttl	equinoxparismariajoaopires $date:2015-06-27T18:00	Équinox Paris - Maria-João Pires
13616.ttl	chineseopera $date:2014-05-17T11:00	Chinese Opera
17525.ttl	snarkypuppy $date:2018-03-22T17:09	Snarky Puppy
13510.ttl	andreasstaier $date:2014-03-12T21:00	Andreas Staier
14164.ttl	chamberorchestraofeuropebernardhaitinkemanuelax $date:2014-11-25T20:00	Chamber Orchestra of Europe - Bernard Haitink - Emanuel Ax
15240.ttl	stefanobollani $date:2016-02-13T20:30	Stefano Bollani
13427.ttl	orchestrecolonnelaurentpetitgirardmuradhuseynov $date:2018-03-22T17:09	Orchestre Colonne - Laurent Petitgirard - Murad Huseynov
15204.ttl	eblouissement $date:2018-03-22T17:09	Éblouissement
14181.ttl	orchestrepasdeloupmykoladyadyuraigortchetuev $date:2014-10-11T16:00	Orchestre Pasdeloup - Mykola Dyadyura - Igor Tchetuev
16922.ttl	yanntiersensolo $date:2016-10-10T20:30	Yann Tiersen solo
14200.ttl	orchestreparispaavojärvijaninejansen $date:2018-03-22T17:09	Orchestre de Paris / Paavo Järvi / Janine Jansen
13363.ttl	gautiercapuconfrankbraley $date:2014-02-11T20:00	Gautier Capuçon - Frank Braley
14236.ttl	dongiovanni $date:2015-06-07T16:30	Don Giovanni
13223.ttl	ensembleintercontemporainwdrrundfunkchorkolnpetereotvos $date:2014-03-25T20:00	Ensemble intercontemporain / WDR Rundfunkchor Köln / Peter Eötvös
13296.ttl	orchestrephilharmoniqueradiofrancemyungwhunchungnicolasbaldeyrouchristophehenry $date:2013-11-08T20:00	Orchestre Philharmonique de Radio France - Myung-Whun Chung - Nicolas Baldeyrou - Christophe Henry
13218.ttl	apollonhyacintheoperawamozart $date:2018-03-22T17:09	Apollon et Hyacinthe, opéra de W.A. Mozart
16541.ttl	titan $date:2016-09-23T20:30	Titan
14168.ttl	orchestrepasdeloupwolfgangdoernerabdelrahmanelbachaarnaudnuvolone $date:2014-11-29T16:00	Orchestre Pasdeloup - Wolfgang Doerner - Abdel Rahman El Bacha - Arnaud Nuvolone
14182.ttl	gautiercapuconyujawang $date:2014-10-11T20:00	Gautier Capuçon / Yuja Wang 
15128.ttl	dissonances $date:2015-10-06T20:30	Les Dissonances
13609.ttl	festivalpresences2014parisberlinconcertouverture $date:2014-02-14T20:00	Festival Présences 2014 \"Paris Berlin\" - Concert d'ouverture
13222.ttl	chamberorchestraofeurope $date:2014-03-15T20:00	Chamber Orchestra of Europe
15435.ttl	angeliquekidjo&philipglass $date:2015-10-03T20:30	Angélique Kidjo & Philip Glass
15306.ttl	alexeivolodin $date:2016-05-10T20:30	Alexei Volodin
16579.ttl	orchestreparis $date:2018-03-22T17:09	Orchestre de Paris 
14467.ttl	thedocksofnewyork $date:2015-04-24T20:30	The Docks of New York
13428.ttl	orchestreparisdanielharding $date:2014-05-07T20:00	Orchestre de Paris - Daniel Harding 
13398.ttl	royalconcertgebouworchestraamsterdammarissjansonsfrankpeterzimmermann $date:2014-04-01T20:00	Royal Concertgebouw Orchestra Amsterdam - Mariss Jansons - Frank Peter Zimmermann
13161.ttl	madeinchina $date:2014-05-20T20:00	Made in China
14293.ttl	orchestrephilharmoniqueradiofrancemyungwhunchungmaximvengerov $date:2015-03-20T20:30	Orchestre Philharmonique de Radio France - Myung-Whun Chung - Maxim Vengerov
15528.ttl	quatuorarditti $date:2016-01-20T19:00	Quatuor Arditti
14248.ttl	amourinterdit $date:2018-03-22T17:09	L’Amour interdit
15309.ttl	parisvelvet $date:2016-05-22T20:30	Paris Velvet
15252.ttl	testamentmozart $date:2016-03-15T20:30	Le Testament de Mozart
13350.ttl	orchestrephilharmoniqueradiofrancemikkofranck $date:2014-01-24T20:00	Orchestre Philharmonique de Radio France - Mikko Franck
15123.ttl	orchestreparis $date:2018-03-22T17:09	Orchestre de Paris
13405.ttl	leonidaskavakosyujawang $date:2014-04-08T20:00	Leonidas Kavakos - Yuja Wang 
15510.ttl	alicepaysmerveilles $date:2018-03-22T17:09	Alice au Pays des merveilles
14543.ttl	concertgrandspetits $date:2015-04-12T15:30	Un concert de Grands pour les Petits
14531.ttl	passionsaintmatthieu $date:2015-04-05T17:00	Passion selon saint Matthieu
14295.ttl	chantezorchestre $date:2015-03-28T13:30	Chantez avec l’orchestre !
14508.ttl	cartesblanchesjeunessolistesconservatoireparis $date:2015-03-18T18:00	Cartes blanches aux jeunes solistes du Conservatoire de Paris
15183.ttl	zlatachochieva $date:2015-11-18T20:30	Zlata Chochieva
15208.ttl	cathykrier $date:2016-01-04T20:30	Cathy Krier
14210.ttl	grandemessemortsberlioz $date:2015-02-06T20:30	Grande messe des morts - Berlioz
13345.ttl	londonsymphonyorchestrasirjohneliotgardinermariajoaopires $date:2014-01-18T20:00	London Symphony Orchestra - Sir John Eliot Gardiner - Maria-João Pires 
13180.ttl	juliettedeschampsmia&jasmineliinvitees $date:2014-05-23T20:00	Juliette Deschamps / Mia & Jasmine Li et invitées
14296.ttl	2001odysseeespace $date:2015-05-31T16:30	2001, l’Odyssée de l’espace
15567.ttl	jeanclaudecasadesus $date:2016-06-20T20:30	Jean-Claude Casadesus
14079.ttl	vueensembles $date:2015-02-21T20:30	Vue d’ensembles
15169.ttl	londonsymphonyorchestra $date:2015-10-16T20:30	London Symphony Orchestra
13249.ttl	risingstarsquatuorvoce $date:2018-03-22T17:09	Rising Stars : Quatuor Voce
14521.ttl	festivaljerusalem $date:2018-03-22T17:09	Festival de Jerusalem
13743.ttl	turbulencesweekendensembleintercontemporainbrunomantovaniairlibre $date:2014-04-12T17:30	Turbulences - Week end Ensemble intercontemporain - Bruno Mantovani - Air libre
14175.ttl	orchestrephilharmoniqueradiofrancemyungwhunchungevgenykissin $date:2014-09-19T20:00	Orchestre Philharmonique de Radio France - Myung-Whun Chung - Evgeny Kissin
15486.ttl	quatuorsitalie $date:2016-02-14T11:00	Quatuors d’Italie
15538.ttl	quatuormodigliani $date:2016-01-24T11:00	Quatuor Modigliani
15242.ttl	sunwookkim $date:2016-02-10T20:30	Sunwook Kim
13228.ttl	operafuocodavidsterndanielburen $date:2014-04-01T20:00	Opera Fuoco / David Stern / Daniel Buren
13191.ttl	artsflorissants $date:2014-01-16T20:00	Les Arts Florissants
13315.ttl	orchestrepasdeloupmykoladyadyura $date:2013-11-30T16:00	Orchestre Pasdeloup - Mykola Dyadyura 
15220.ttl	ditspectacle $date:2018-03-22T17:09	On a dit, on fait un spectacle
15131.ttl	orcarmin $date:2015-10-10T16:00	D’Or et de Carmin
15327.ttl	orchestreparis $date:2016-05-25T20:30	Orchestre de Paris
15275.ttl	johncale $date:2018-03-22T17:09	John Cale
14198.ttl	orchestreparispaavojärvi $date:2015-01-18T16:30	Orchestre de Paris - Paavo Järvi
14359.ttl	hilaryhahn $date:2015-03-26T20:30	Hilary Hahn
14214.ttl	londonsymphonyorchestravalerygergievdenismatsuev $date:2015-02-22T16:30	London Symphony Orchestra - Valery Gergiev - Denis Matsuev
